source_fare,time_diff
1603,2124674027000000
1450,655845840000000
1531,742245703000000
2037,3247839122000000
2685,137466323000000
2345,6617457910000000
2740,915029139000000
4784,1174229097000000
1450,1001428952000000
2042,1347025860000000
6313,655825638000000
4718,17676619589000000
6313,655818863000000
4947,223824135000000
5264,2038212928000000
7075,915033038000000
7075,915016602000000
4423,51033364000000
2830,2556594052000000
5622,137393141000000
4381,2038193141000000
6313,655809674000000
6163,5407809462000000
2810,-35388402000000
3186,9209411283000000
4315,51002179000000
3169,26143802179000000
7572,4975796594000000
6754,828609023000000
2801,1174203744000000
5004,310194168000000
2704,51005871000000
4718,28303767028000000
6796,1778966596000000
8483,5148582155000000
2235,396582151000000
6855,6444567180000000
4077,1346967179000000
3484,482984129000000
2695,-35415884000000
1799,-35425327000000
2235,396574251000000
2836,396552936000000
2356,50976355000000
2695,-35426652000000
5158,-35445385000000
3544,-35472972000000
2799,655726642000000
4713,223726607000000
5810,569326365000000
4062,3161327146000000
7288,914927112000000
2534,50946614000000
7677,3074946571000000
4718,28303751284000000
2816,6444542183000000
1265,1174144088000000
2801,1778936622000000
1456,742128347000000
4061,50940853000000
4062,3247711991000000
1866,4457311896000000
4444,569311667000000
8483,5148511618000000
1799,310111617000000
2356,50905853000000
3683,223705654000000
1273,1087724119000000
2416,569320732000000
3874,569312026000000
1799,310104093000000
4437,742098362000000
3889,137297189000000
7994,50913126000000
3083,50884183000000
4444,914884000000000
3629,50883957000000
2356,50883955000000
5375,914880864000000
2949,310080845000000
6205,569280400000000
6205,569292184000000
3379,-35507854000000
5743,1260492137000000
7288,914896646000000
5810,569296612000000
5810,569296526000000
2516,2038093354000000
3914,828493353000000
7855,2038085812000000
6205,569285811000000
5007,1260488773000000
4077,1346883875000000
2695,-35510915000000
3556,7481279683000000
2801,1346879677000000
2881,1087679067000000
3360,137259680000000
7301,3938859132000000
4664,50876627000000
3683,223676431000000
3532,1346871605000000
3532,1346871603000000
12599,4802872060000000
4452,310063867000000
7994,50866601000000
4862,50864546000000
4664,50855821000000
5112,50846609000000
2849,1001246608000000
3648,1951646568000000
1778,223646563000000
2801,2556451816000000
5165,3679651815000000
4599,310051520000000
5967,655651519000000
3684,137239486000000
6695,3938839485000000
4599,310039433000000
6633,223648340000000
1890,1346848210000000
4059,2038048176000000
4664,50844131000000
3648,1951644087000000
4366,5926044087000000
5164,5062052192000000
3723,1087652038000000
10863,4889254090000000
2752,569254087000000
2765,655636608000000
4332,3247636606000000
2186,828431461000000
2044,18454016807000000
2078,742016638000000
3083,50816635000000
3532,50816422000000
4274,1433211617000000
2752,569211576000000
6583,9986811538000000
8761,5753202016000000
1686,223601855000000
6410,1951624124000000
6055,-35575879000000
2458,2729229131000000
2144,2729205788000000
2296,655628839000000
3703,2556423181000000
2381,1865219122000000
6301,1260391619000000
4077,1346791575000000
1877,1346791549000000
2295,50791090000000
3243,1087594121000000
3629,50794054000000
2573,50793941000000
2015,3247589681000000
2982,1605993306000000
3683,137185709000000
2549,914777051000000
3629,50785709000000
5745,50778330000000
3609,50774080000000
2049,655561624000000
4470,50761621000000
3983,223561591000000
3549,10418760591000000
2670,1519569092000000
8055,2037966635000000
2549,914751587000000
2356,1433149692000000
1519,50768282000000
3629,50753063000000
4470,50773090000000
3792,7826731611000000
2410,396331610000000
4229,1001131570000000
5755,828331535000000
3983,223536602000000
2687,50736599000000
2573,50736560000000
2687,50736516000000
6297,1951544085000000
2045,4197944084000000
5755,828344008000000
3744,569127177000000
1077,2383527063000000
2687,50733337000000
6695,4025133298000000
6695,4025140843000000
3792,7826725844000000
5755,828324145000000
3629,50734632000000
2033,914689101000000
6887,8777089062000000
4118,2815489059000000
3360,137088914000000
2353,137111595000000
2647,9554711214000000
2627,-35689151000000
4187,1087510808000000
3034,50718343000000
2106,2210718302000000
3578,3938693346000000
4361,1346693309000000
3973,5148319119000000
2647,9554705836000000
2834,4889099583000000
2321,741886477000000
3501,1346710514000000
4862,50663341000000
2356,1865063306000000
3426,396263299000000
3043,2642666475000000
4862,50666437000000
4332,3161074053000000
2854,2901874010000000
5745,50670835000000
6109,50670794000000
10166,914666674000000
5619,482678885000000
4858,309872183000000
2353,309866666000000
2033,914664648000000
10292,309846556000000
2686,9468246554000000
5745,50645811000000
3850,223438347000000
5921,137038346000000
2969,1260238028000000
4270,-35765814000000
12381,10677834133000000
5581,3333841554000000
4468,4543437055000000
3078,482659577000000
2206,137041641000000
3130,223454051000000
5745,50644552000000
10292,137012078000000
2854,3333811888000000
3061,4889011887000000
10292,137021405000000
3730,50620859000000
2356,50609179000000
9271,3074609120000000
3894,4629814056000000
4173,137014014000000
5757,9900228348000000
7821,8345028306000000
3061,4889032077000000
2854,3333824679000000
3792,7999419452000000
2704,50621556000000
2206,136989069000000
2695,1346589070000000
4173,136989034000000
2854,3333788997000000
6131,2469788983000000
2869,396188918000000
4173,136992171000000
2033,914592137000000
7821,8344992107000000
11959,223385824000000
2522,2296985823000000
4468,4543405832000000
4332,3161004694000000
2356,136984372000000
3756,568979559000000
2406,223376596000000
2695,-35818444000000
5167,223374098000000
7834,2556174051000000
3367,396174020000000
2696,27007372185000000
3609,50571610000000
3030,50564681000000
1265,396164676000000
3609,50563256000000
2356,1260163132000000
4214,4888956094000000
5167,223376248000000
2919,1087364129000000
889,2296961598000000
889,2296957075000000
7911,5320950848000000
5690,914550847000000
2291,828150481000000
6587,2556144686000000
3845,4975344453000000
2356,136944453000000
2686,19404152172000000
1682,11541749140000000
3756,655354115000000
3379,828146256000000
2779,2037743338000000
4174,9900134060000000
2356,568930811000000
6763,5234518818000000
5582,4975318818000000
51815,11541723312000000
7821,8344912134000000
9072,2901715824000000
7313,3938514115000000
1266,2037728953000000
1266,2037721620000000
3030,50519565000000
1826,-35895573000000
2949,309689035000000
1461,309688952000000
1440,1432888667000000
1033,568882183000000
9776,9468082145000000
9776,9468093314000000
2704,50493217000000
5524,20872904123000000
13684,5407294086000000
8966,4888900853000000
3354,5580089639000000
2241,3765701570000000
2356,396097082000000
3663,396077132000000
1799,741676624000000
3784,3765639074000000
2715,50438983000000
2779,741641548000000
2530,-35958490000000
2476,3247269665000000
2356,914459094000000
5553,1346444535000000
6588,50461342000000
4126,50474049000000
4126,50468961000000
2715,50434111000000
2715,50434037000000
2715,50434026000000
2748,50433863000000
1265,655209110000000
4163,309608759000000
4600,9986425787000000
5553,1346419678000000
6092,1087214066000000
3002,482412174000000
2015,828005851000000
3919,1173601614000000
4947,50418348000000
4265,5147979114000000
6945,10159179113000000
5405,-36020937000000
1324,2296778995000000
1797,2037578932000000
5943,741570835000000
5943,741570796000000
4265,5147970745000000
1866,50397163000000
1265,655197161000000
1866,50397105000000
1716,2555972128000000
5943,741571937000000
4163,309599034000000
3051,136799031000000
4646,8171992163000000
4947,50392163000000
5192,309593141000000
2114,1000763342000000
3132,223185817000000
3009,309537098000000
2872,2037537096000000
1716,2296731563000000
1775,136731532000000
3950,3160751560000000
2412,-36048488000000
3892,223132169000000
2360,223132163000000
2241,13183152170000000
5164,5061544025000000
1518,1432750783000000
1850,395944659000000
3492,1951158319000000
2033,-36103338000000
6213,5147896565000000
2085,1432696562000000
3350,50296459000000
5174,-36088186000000
4398,4802311635000000
13155,1087124170000000
2696,2815124128000000
4954,4024716233000000
6945,10159105696000000
3175,4975104551000000
2698,1000728337000000
2093,223123994000000
2356,50318956000000
5960,223084246000000
5193,50284091000000
3208,-36132830000000
1461,50267130000000
3350,50289034000000
1779,50288964000000
8127,11541485817000000
11435,3765468841000000
6301,9122280853000000
2834,395889060000000
3083,50273312000000
3208,-36128105000000
5274,10504644633000000
2082,568644629000000
5925,2728644569000000
1068,2123851529000000
1779,50251528000000
2042,2555851514000000
4445,568636521000000
3578,482236514000000
3791,2296636491000000
2829,655049049000000
5329,3333449018000000
5247,223065617000000
1687,2296659052000000
2910,655052166000000
8165,1519033341000000
2968,50261595000000
2033,1259828924000000
9928,1605428872000000
3078,7480628826000000
1458,309428783000000
4465,223028750000000
4676,50228747000000
3459,1778196603000000
7436,1432596525000000
3199,50196496000000
3048,50196278000000
3684,136617173000000
3318,13874217110000000
1519,655020850000000
5329,3160620812000000
7351,3247024624000000
5960,223004056000000
1940,1951003346000000
1792,2642208729000000
5534,50211629000000
1940,1950982182000000
74402,741382138000000
4973,2382982107000000
2520,6184594627000000
7911,5320583346000000
5033,9122176398000000
3791,2296589094000000
3268,741370675000000
6446,1346169077000000
3027,741364098000000
2533,50191533000000
2836,1086944124000000
1561,50144120000000
6738,21995743977000000
4858,309343947000000
2085,1346163851000000
4103,395763175000000
5697,568563174000000
1458,6616562156000000
3522,50162154000000
2822,8603751369000000
5164,5147739108000000
3821,309356579000000
3821,309349103000000
4536,1864547141000000
4315,50142119000000
2081,309319666000000
1783,7653319102000000
5857,-36280899000000
3714,22168518859000000
2532,1086931605000000
4329,1778131532000000
3578,482131494000000
5164,5061335849000000
2234,136535847000000
4408,4974935846000000
4368,1173310855000000
5053,1691710852000000
2520,10936534285000000
3247,11541334285000000
9869,5234129159000000
4611,827726363000000
3199,222921535000000
2364,827714294000000
6431,1518887160000000
3243,7998887159000000
3522,50109098000000
1738,-36291022000000
3706,22254897992000000
4646,8171686268000000
5019,9122094216000000
3348,482082148000000
4315,50104008000000
2550,50096605000000
3522,50083174000000
2364,827674665000000
3791,2296474665000000
2049,1778074111000000
2520,10936474103000000
3438,14133274053000000
3498,11541273858000000
2982,482073858000000
8090,8517251509000000
2500,3246850838000000
2093,222866566000000
1438,222866563000000
7821,8344467189000000
3791,2296470746000000
2779,654859404000000
4366,4456454150000000
2364,2123651969000000
3640,50057971000000
1686,5234036605000000
4311,1346036605000000
2280,3333236528000000
3048,50036399000000
2286,654845432000000
2124,5752445432000000
6736,5838844655000000
4636,2642031553000000
26545,1864430861000000
4774,136437160000000
3554,654837109000000
2353,309238924000000
3549,8776438923000000
4803,5406850539000000
2835,5147634087000000
6446,1259644154000000
2458,50045854000000
6219,10936418336000000
3484,741218336000000
4128,26661218260000000
3624,482018255000000
3679,3678817978000000
4128,26574824525000000
6219,10936424295000000
3679,3678824275000000
4172,136424041000000
3624,481999073000000
10581,4801998743000000
2748,49998739000000
4728,2728416600000000
